  plus kinetic    877.82   875.07   831.10     0.68     1.08     0.39 861.33
  plus kinetic    880.50   874.27   830.86    -1.32     1.35     0.36 861.88
  plus kinetic    880.11   874.92   830.64    -2.72     1.07     0.27 861.89
  plus kinetic    876.23   874.43   828.09    -4.61    -0.29     0.05 859.58
  plus kinetic    874.84   875.69   830.40    -3.79     1.32    -0.12 860.31
  plus kinetic    877.29   875.66   829.53    -1.71     2.90    -0.66 860.83
  plus kinetic    877.17   876.94   827.78    -2.98     0.38     0.34 860.63
  plus kinetic    879.43   879.20   829.63    -3.35    -1.67     1.99 862.75
  plus kinetic    878.72   877.05   827.27    -2.04    -0.11     2.01 861.01
  plus kinetic    878.78   878.15   826.29    -2.00     0.55    -0.03 861.07
  plus kinetic    876.42   879.27   828.53    -1.39     0.60     0.54 861.41
  plus kinetic    875.96   878.22   830.97    -0.47    -0.48     0.90 861.72
  plus kinetic    878.30   877.92   830.52     1.29    -0.50     0.31 862.25
  plus kinetic    874.31   877.59   829.72     2.20     1.09     2.15 860.54
  plus kinetic    872.98   877.78   831.04     1.69    -0.75     1.22 860.60
  plus kinetic    876.14   877.62   832.14     3.67    -1.98     0.38 861.97
  plus kinetic    876.01   875.88   830.44     4.10    -3.43    -0.93 860.78
  plus kinetic    876.52   878.80   829.89     2.52    -3.37    -0.02 861.74
  plus kinetic    877.41   880.89   829.09     1.67    -1.54     0.78 862.46
  plus kinetic    878.15   876.98   826.34    -0.34     0.42     0.87 860.49
  plus kinetic    878.15   879.06   824.19    -0.77     3.43     1.36 860.47
  plus kinetic    878.89   880.96   824.60     0.36     1.76    -0.01 861.48
  plus kinetic    875.55   880.30   826.50     0.96    -1.32    -1.57 860.78
  plus kinetic    877.46   879.84   832.02    -0.95    -2.65    -1.22 863.11
  plus kinetic    876.27   877.31   831.24    -2.44    -1.02     1.20 861.61
  plus kinetic    875.03   876.26   832.50    -2.23     0.66    -0.05 861.26
  plus kinetic    874.81   875.34   832.37    -1.73     1.98    -0.71 860.84
  plus kinetic    871.98   877.56   832.79    -1.43     2.15    -1.20 860.78
  plus kinetic    873.12   876.88   833.25     0.83     0.15    -0.20 861.08
  plus kinetic    872.37   877.75   834.19     2.12    -0.65     0.92 861.44
  plus kinetic    871.63   877.54   832.82     1.90     0.86     1.44 860.66
  plus kinetic    873.38   876.00   832.25     3.47     2.13     1.35 860.54
  plus kinetic    876.10   878.45   832.33     1.71     0.36    -1.35 862.29
  plus kinetic    873.18   876.32   832.76    -0.56    -1.30    -2.04 860.75
  plus kinetic    873.21   876.66   834.60     0.34    -0.90    -1.57 861.49
  plus kinetic    873.03   876.69   834.96     1.52    -0.71    -1.81 861.56
  plus kinetic    873.40   877.83   832.02     3.50     0.20    -1.17 861.08
  plus kinetic    873.91   879.91   831.56     1.62     1.51    -0.48 861.79
  plus kinetic    875.90   879.31   833.61     1.18     0.19    -1.54 862.94
  plus kinetic    874.72   876.25   830.41     1.22    -1.18    -2.09 860.46
  plus kinetic    876.21   877.64   831.21     0.42    -0.98     0.06 861.69
  plus kinetic    875.16   874.10   830.63     0.01    -0.59     1.41 859.96
  plus kinetic    875.71   874.84   830.05    -3.08    -0.11     0.48 860.20
  plus kinetic    876.62   874.75   831.14    -3.74     1.71    -1.50 860.84
  plus kinetic    875.67   875.87   831.92    -4.19     4.16    -2.24 861.15
  plus kinetic    874.84   873.87   830.94    -5.01     2.44    -1.55 859.88
  plus kinetic    876.93   870.88   830.93    -2.28    -0.89     0.06 859.58
  plus kinetic    878.84   874.97   831.58    -1.86    -0.24    -0.53 861.80
  plus kinetic    880.24   877.11   829.09    -1.46     0.42    -0.70 862.15
  plus kinetic    878.60   875.71   829.94    -0.54     0.51    -0.32 861.42
  plus kinetic    878.36   876.54   830.39    -1.03     0.28     0.57 861.76
  plus kinetic    876.05   877.26   829.57     0.95     1.33    -0.34 860.96
  plus kinetic    874.66   877.39   830.91     1.69     1.62    -1.14 860.99
  plus kinetic    875.44   876.31   831.06     0.34    -0.42     0.44 860.94
  plus kinetic    877.84   875.87   831.91     1.10    -0.97     0.40 861.87
  plus kinetic    876.23   876.10   831.64     0.82     0.79    -0.74 861.32
  plus kinetic    875.08   878.98   830.70    -1.80     0.39    -1.44 861.59
  plus kinetic    875.04   878.98   828.83    -2.33     2.51    -0.18 860.95
  plus kinetic    873.86   876.60   828.13    -1.07     0.98    -1.06 859.53
  plus kinetic    874.90   877.33   830.91    -0.39    -1.90    -2.56 861.05
  plus kinetic    876.07   873.90   829.83    -0.44    -1.05    -2.06 859.93
  plus kinetic    876.60   872.31   829.34    -2.68    -1.23    -1.32 859.42
  plus kinetic    877.72   872.00   832.29    -2.96    -1.68    -2.64 860.67
  plus kinetic    878.55   873.11   832.47    -1.86    -2.58    -3.03 861.38
  plus kinetic    879.68   872.61   832.00    -0.19    -0.21    -1.50 861.43
  plus kinetic    879.11   873.73   829.70     0.98     0.49    -0.99 860.85
  plus kinetic    875.24   876.74   832.20     2.25    -1.30    -1.92 861.39
  plus kinetic    874.17   876.38   833.90     3.27    -0.66    -0.88 861.48
  plus kinetic    874.33   877.65   831.21     4.12    -1.03     0.86 861.06
  plus kinetic    876.32   879.65   829.70     3.46    -2.21     0.67 861.89
  plus kinetic    875.42   880.28   830.53     0.89    -0.95    -0.06 862.08
  plus kinetic    873.73   880.61   828.72     3.60    -0.74    -0.52 861.02
  plus kinetic    873.83   876.42   830.29     3.55     1.40     0.13 860.18
  plus kinetic    875.13   877.69   832.15     2.63    -0.43    -2.15 861.66
  plus kinetic    874.88   875.58   831.45     2.59    -2.16    -3.14 860.64
  plus kinetic    877.25   874.52   831.64     2.10    -0.54    -1.92 861.14
  plus kinetic    877.93   877.33   833.02     1.09     0.36     0.82 862.76
  plus kinetic    876.17   875.66   829.62    -0.15     0.24     1.58 860.48
  plus kinetic    878.86   875.93   830.99    -2.01    -0.56     0.96 861.93
  plus kinetic    879.00   875.55   831.30    -2.67    -1.07     1.69 861.95
  plus kinetic    878.26   876.16   829.23    -4.58     0.20     1.13 861.22
  plus kinetic    878.05   878.23   827.49    -4.45    -0.72    -0.07 861.26
  plus kinetic    879.31   875.37   827.02    -3.96    -0.78     0.42 860.57
  plus kinetic    881.09   874.85   827.24    -2.52    -0.89     0.44 861.06
  plus kinetic    880.84   875.57   829.05    -0.87    -1.23     2.39 861.82
  plus kinetic    879.14   874.78   828.62     0.67    -0.35     3.12 860.85
  plus kinetic    882.61   874.04   830.79     2.26    -0.48     2.68 862.48
  plus kinetic    877.72   873.95   830.05     2.44    -0.86    -0.45 860.57
  plus kinetic    878.11   877.75   828.80     0.50    -1.08    -0.60 861.55
  plus kinetic    878.28   878.02   828.68    -0.26    -0.92     0.01 861.66
  plus kinetic    878.48   877.82   830.43    -0.23    -0.28     0.98 862.24
  plus kinetic    876.29   877.26   830.64    -1.29    -0.86     1.04 861.40
  plus kinetic    874.93   877.12   830.73    -2.76     0.17     0.14 860.93
  plus kinetic    874.24   877.10   831.47    -2.45     1.32     0.54 860.94
  plus kinetic    874.90   876.75   831.09    -2.27     1.04     0.26 860.91
  plus kinetic    877.03   875.65   831.49    -2.33    -0.78    -1.42 861.39
  plus kinetic    876.70   874.29   833.59    -1.34    -1.93    -0.01 861.53
  plus kinetic    875.12   874.19   830.30     0.18    -1.92     1.27 859.87
  plus kinetic    876.18   875.63   823.84     1.78    -1.30     1.02 858.55
  plus kinetic    876.20   879.44   825.61     2.09     0.24     0.33 860.42
  plus kinetic    873.74   876.56   828.02     1.23    -1.40    -1.14 859.44
  plus kinetic    875.97   877.02   830.93     2.09    -2.28    -1.72 861.31
  plus kinetic    874.58   876.98   833.71     2.51    -1.56    -1.00 861.76
  plus kinetic    873.10   877.03   833.19     2.14    -1.56    -0.21 861.11
  plus kinetic    874.61   877.24   832.64     0.93    -1.92     0.61 861.50
  plus kinetic    876.27   877.99   834.00    -0.67    -2.22    -1.01 862.75
  plus kinetic    873.86   876.71   832.72    -2.94    -2.86    -4.32 861.10
  plus kinetic    875.32   875.92   832.45    -2.94    -1.36    -3.90 861.23
  plus kinetic    875.34   876.70   832.57    -2.08    -1.51    -1.24 861.54
  plus kinetic    875.43   875.53   830.35    -1.42    -1.70    -0.68 860.44
  plus kinetic    876.95   875.85   829.99    -1.84     0.82     0.20 860.93
  plus kinetic    877.88   873.22   829.96    -1.81    -0.83     0.69 860.35
  plus kinetic    879.27   873.43   829.00    -2.22    -1.65     0.47 860.57
  plus kinetic    878.26   875.74   830.47    -1.08    -2.53    -0.70 861.49
  plus kinetic    878.84   874.88   832.47     0.31    -3.54    -0.99 862.06
  plus kinetic    877.64   874.48   833.24     1.60    -1.69    -1.64 861.79
  plus kinetic    876.92   874.25   835.04     3.97    -0.39    -1.47 862.07
  plus kinetic    875.52   874.57   832.64     7.03     1.49     0.36 860.91
  plus kinetic    876.42   877.25   829.60     6.19     2.36     0.90 861.09
  plus kinetic    877.27   876.47   832.01     4.82     0.97     1.57 861.92
  plus kinetic    876.90   877.16   831.13     4.41    -1.49     1.17 861.73
  plus kinetic    875.67   878.65   830.68     1.74    -1.06     1.35 861.67
  plus kinetic    874.06   875.18   832.59    -1.60     0.51     0.60 860.61
  plus kinetic    873.55   874.62   831.99    -2.58     2.31    -2.18 860.05
  plus kinetic    878.28   875.95   832.39    -0.91     0.90    -2.03 862.21
  plus kinetic    879.71   874.26   830.63    -0.22    -0.52    -2.13 861.53
  plus kinetic    877.33   874.78   832.14     1.35     0.26    -3.54 861.42
  plus kinetic    874.77   876.44   830.05     2.92     0.57    -0.85 860.42
Pressure at this stage: 86.12 GPa
